Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_INR,Current_Price_USD,Current_Price_INR,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
23-11-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,380.69,37375.09,11.3,Black Friday,In Stock,4.9,308
23-11-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,301.98,25235.41,29.6,Black Friday,Out of Stock,3.9,188
23-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,685.38,66438.53,14.2,Black Friday,In Stock,4.4,237
23-11-2020,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,492.48,42608.51,38.4,Black Friday,In Stock,4,245
23-11-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,701.35,67946.75,12.2,Black Friday,In Stock,4.3,175
24-11-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,349.59,34662.59,18.5,Black Friday,In Stock,4.4,308
24-11-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,358.27,34546.46,16.5,Black Friday,In Stock,4.5,420
24-11-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,284.61,24443.11,33.7,Black Friday,In Stock,3.9,158
24-11-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,353.91,35167.81,17.5,Black Friday,Out of Stock,4.7,421
24-11-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,899.82,89143.68,9.9,Black Friday,In Stock,4.6,27
24-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,394.19,33086.64,34.2,Black Friday,In Stock,3.9,174
24-11-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,695.01,67253.82,13,Black Friday,In Stock,4.3,193
24-11-2020,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,544.85,47015.82,31.8,Black Friday,Low Stock,4,81
24-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,670.55,64742.06,16.1,Black Friday,In Stock,4.2,96
24-11-2020,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,680.73,56852.11,31.9,Black Friday,In Stock,4.5,162
25-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,483.91,46526.03,19.2,Black Friday,In Stock,4.4,121
25-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,507.39,49003.44,15.3,Black Friday,In Stock,4.7,218
25-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,393.69,32899.84,34.3,Black Friday,In Stock,4.1,137
25-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,536.35,53257.48,10.5,Black Friday,Out of Stock,4.7,131
25-11-2020,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,476.31,40231.22,40.4,Black Friday,In Stock,4.1,168
26-11-2020,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,304.75,26104.35,29,Black Friday,Out of Stock,4.4,282
26-11-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,393.78,38299.04,8.2,Black Friday,In Stock,4.6,191
26-11-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,818.89,78700.81,18,Black Friday,In Stock,4.4,108
26-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,340.27,28904.89,43.2,Black Friday,In Stock,3.9,180
26-11-2020,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,586.41,50578.64,26.6,Black Friday,In Stock,4.5,144
26-11-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,860.23,82985.33,13.9,Black Friday,In Stock,4.2,160
26-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,912.26,88816.97,8.7,Black Friday,Low Stock,4.8,169
27-11-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,379.32,36544.8,11.6,Black Friday,Out of Stock,4.2,187
27-11-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,273.66,23704.63,36.2,Black Friday,In Stock,4.3,210
27-11-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,803.47,79812.26,19.6,Black Friday,Low Stock,4.6,46
27-11-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,865.01,86191.47,13.4,Black Friday,In Stock,4.8,107
27-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,510.48,49645.65,14.8,Black Friday,In Stock,4.5,223
27-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,361.19,30412.49,39.7,Black Friday,In Stock,4.1,192
27-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,416.72,35571.68,30.4,Black Friday,In Stock,4,138
28-11-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,391.11,38239.71,8.8,Black Friday,In Stock,4.4,416
28-11-2020,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,693.32,57862.52,30.6,Black Friday,Low Stock,4,52
28-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,634.34,53590.62,36.5,Black Friday,In Stock,4.4,219
28-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,658.84,55957.78,34,Black Friday,In Stock,4.1,233
29-11-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,376.38,37357.45,12.3,Black Friday,In Stock,4.9,157
29-11-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,390.54,38614.8,9,Black Friday,In Stock,4.4,321
29-11-2020,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,717.89,61121.03,28.1,Black Friday,In Stock,3.8,86
29-11-2020,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,630.19,52934.2,36.9,Black Friday,Out of Stock,4.4,87
29-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,478.71,47459.59,20.1,Black Friday,In Stock,4.8,268
29-11-2020,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,532.9,44766.46,33.3,Black Friday,Out of Stock,3.9,238
29-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,702.78,67708.29,12,Black Friday,In Stock,4.6,150
29-11-2020,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,657.36,56282.39,34.2,Black Friday,Low Stock,4.1,134
29-11-2020,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,636.46,54562.18,36.3,Black Friday,In Stock,4.5,138
29-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,903.48,89631.7,9.6,Black Friday,Low Stock,4.3,190
30-11-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,294.6,24916.39,31.3,Black Friday,In Stock,4.4,354
30-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,372.55,31095.21,37.8,Black Friday,In Stock,4.4,137
30-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,508.49,49759.8,15.1,Black Friday,In Stock,4.5,200
30-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,493.67,48640.27,17.6,Black Friday,In Stock,4.2,146
30-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,371.77,31137.43,37.9,Black Friday,Low Stock,3.9,177
30-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,490.19,47431.82,18.2,Black Friday,In Stock,4.8,144
30-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,679.52,66933.85,15,Black Friday,Out of Stock,4.3,167
30-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,698.54,67963.69,12.6,Black Friday,Low Stock,4.3,284
30-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,821.56,79000.28,17.8,Black Friday,In Stock,4.3,195
01-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,434.73,42170.84,-1.3,None,In Stock,4.4,188
01-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,435.42,42816.21,-1.5,None,Out of Stock,4.3,382
01-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1018.12,100835.94,-1.9,None,In Stock,4.3,169
01-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1017.34,100951.63,-1.8,None,In Stock,4.2,78
02-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,483.85,41561.61,19.2,None,In Stock,3.9,204
02-12-2020,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,611.71,51080.41,23.4,None,In Stock,3.9,192
02-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,799.07,78397.38,0,None,In Stock,4.7,225
02-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,991.72,96750.88,0.7,None,In Stock,4.4,276
03-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,328.12,27398.22,23.5,None,In Stock,4,285
03-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,423.57,40798.71,1.3,None,In Stock,4.5,303
03-12-2020,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,845.76,72687.69,15.3,None,Low Stock,3.8,62
03-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,600.35,58552.39,-0.2,None,In Stock,4.2,128
03-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,806.99,79889.81,-1,None,In Stock,4.8,172
03-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,1006.93,98966.17,-0.8,None,In Stock,4.7,274
04-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,353.35,29475.88,17.6,None,In Stock,4.1,412
04-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,429.8,42565.88,-0.2,None,In Stock,4.3,156
04-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,434.63,43246.57,-1.3,None,In Stock,4.6,440
04-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,429.89,41741.62,-0.2,None,In Stock,4.6,259
04-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,980.36,96376.45,1.9,None,In Stock,4.9,190
05-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,433.25,43070.58,-1,None,In Stock,4.5,382
05-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,423.18,40855.39,1.4,None,In Stock,4.7,395
05-12-2020,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,779.97,66247.43,21.9,None,In Stock,4.1,75
05-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,790.1,77711.96,1.1,None,In Stock,4.4,101
05-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,800.58,77091.55,-0.2,None,In Stock,4.8,238
05-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,985.37,97055.47,1.4,None,In Stock,4.6,302
06-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,356.64,30248.54,16.9,None,In Stock,4.2,407
06-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,986.61,95150.88,1.2,None,In Stock,4.7,68
06-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1000.55,98054.81,-0.2,None,Out of Stock,4.2,96
06-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,994.67,99400.42,0.4,None,In Stock,4.8,137
06-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,608.48,59405.15,-1.6,None,In Stock,4.8,260
06-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,809.22,80392.58,-1.3,None,In Stock,4.3,258
07-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1011.97,97637.6,-1.3,None,In Stock,4.4,102
07-12-2020,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,811.18,69928.98,18.8,None,In Stock,4.3,123
07-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1013.92,100834.03,-1.5,None,In Stock,4.5,147
07-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,588.02,57793.67,1.8,None,In Stock,4.6,132
07-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,607.62,59334.31,-1.4,None,In Stock,4.3,259
07-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,602.62,58527.02,-0.6,None,In Stock,4.9,193
07-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,605.24,58287.58,-1,None,In Stock,4.2,190
07-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,601.44,58745.45,-0.4,None,In Stock,4.4,212
08-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,360.31,31087.53,16,None,Low Stock,4.5,241
08-12-2020,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,706.9,59244.55,29.2,None,In Stock,4.4,83
08-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,982.53,96712.47,1.6,None,In Stock,4.4,118
08-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1007.36,99756.43,-0.8,None,In Stock,4.7,119
09-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,421.64,41707.1,1.7,None,In Stock,4.6,286
09-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,587.41,57672.23,1.9,None,In Stock,4.4,188
09-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,425.07,36071.57,29,None,In Stock,4.3,103
09-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,815.97,69112.32,18.3,None,In Stock,3.8,144
09-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1004.64,99044.71,-0.6,None,In Stock,4.5,246
10-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,435.62,42236.28,-1.5,None,In Stock,4.8,313
10-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,427.27,42398.07,0.4,None,In Stock,4.7,191
10-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,987.69,97410.68,1.1,None,In Stock,4.5,195
10-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,995.87,97832.8,0.3,None,Out of Stock,4.5,162
10-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1007.17,98653.92,-0.8,None,Out of Stock,4.5,167
10-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,998.16,98739.61,0.1,None,Low Stock,4.8,175
10-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,587.78,57447.75,1.9,None,In Stock,4.3,326
10-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,414.59,34876.17,30.8,None,In Stock,4.1,289
10-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,789.95,77690.87,1.1,None,In Stock,4.6,246
10-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,731.73,63252.95,26.8,None,In Stock,3.8,295
11-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,984.08,95024.21,1.5,None,In Stock,4.8,175
11-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1001.19,99761.67,-0.2,None,In Stock,4.4,130
11-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,803.94,78844.17,-0.6,None,Low Stock,4.7,235
11-12-2020,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,632.63,52978.56,20.8,None,Low Stock,4,268
11-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1017.07,101223.72,-1.8,None,In Stock,4.4,167
11-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1012.2,97329.97,-1.3,None,In Stock,4.3,301
12-12-2020,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,860.57,73596.36,13.9,None,In Stock,4.3,94
12-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,593.49,57424.79,0.9,None,In Stock,4.8,252
12-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,790.97,76151.66,1,None,In Stock,4.3,306
12-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,788.75,76834.1,1.3,None,In Stock,4.4,347
13-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,420.84,40611.88,1.9,None,In Stock,4.8,481
13-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1014.44,98913.58,-1.5,None,In Stock,4.7,187
13-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,786.71,75775.93,1.5,None,In Stock,4.3,100
13-12-2020,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,576.5,48744.57,27.8,None,Low Stock,4.4,246
13-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,800.17,77682.53,-0.1,None,Low Stock,4.5,130
13-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,791.4,76057.1,1,None,In Stock,4.4,179
13-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,986.4,94795.68,1.3,None,Low Stock,4.5,340
14-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,428.94,42465.68,0,None,Out of Stock,4.6,402
14-12-2020,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,807.43,67381.68,19.2,None,In Stock,4.1,169
14-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,605.99,60268.72,-1.2,None,In Stock,4.3,168
14-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,809.71,79888.46,-1.3,None,In Stock,4.3,239
14-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,800.49,79984.01,-0.2,None,In Stock,4.8,213
14-12-2020,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,677.21,57218.78,15.2,None,In Stock,4.5,315
14-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,1017.99,101326.91,-1.9,None,In Stock,4.2,232
14-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,998.98,97945.92,0,None,In Stock,4.5,149
15-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1007.26,100579.62,-0.8,None,In Stock,4.8,70
15-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1016.21,99889.53,-1.7,None,In Stock,4.7,117
15-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,982.54,98142.77,1.6,None,In Stock,4.3,205
15-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,807.4,79153.47,-1.1,None,In Stock,4.3,312
15-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,996.91,96322.37,0.2,None,In Stock,4.7,274
15-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,996.93,96655.75,0.2,None,Out of Stock,4.6,278
15-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,999.1,99277.32,0,None,In Stock,4.3,188
16-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,341.13,29263.92,20.5,None,In Stock,4,539
16-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,423.67,41631.01,1.2,None,In Stock,4.9,527
16-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,596.49,59381.42,0.4,None,Out of Stock,4.8,250
16-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,449.04,38542.69,25,None,In Stock,3.9,237
16-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,588.01,58295.24,1.8,None,In Stock,4.4,256
16-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,609.28,58587.84,-1.7,None,In Stock,4.6,166
16-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,979.4,95474.53,2,None,In Stock,4.4,195
17-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,435.94,43379.21,-1.6,None,In Stock,4.6,448
17-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,432.47,41612.66,-0.8,None,In Stock,4.3,424
17-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1005.81,99647.72,-0.7,None,Low Stock,4.5,94
17-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,604.17,59026.27,-0.9,None,In Stock,4.4,221
17-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,587.28,56624.18,2,None,Out of Stock,4.8,194
17-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,589.69,57285.06,1.6,None,In Stock,4.2,277
17-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,997.66,99160.65,0.1,None,In Stock,4.3,134
18-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,425.57,41836.91,0.8,None,In Stock,4.3,505
18-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,433.31,41840.2,-1,None,In Stock,4.4,276
18-12-2020,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,723.28,61066.97,27.6,None,In Stock,4.4,102
18-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1006.61,97250.1,-0.8,None,In Stock,4.6,137
18-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,811.73,79069,-1.6,None,In Stock,4.7,394
18-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,991.47,97741.71,0.8,None,Low Stock,4.7,218
18-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,983.92,96385.8,1.5,None,In Stock,4.4,154
19-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,427.29,42303.73,0.4,None,In Stock,4.4,205
19-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,342.44,29020.31,20.2,None,In Stock,3.8,531
19-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1009.97,100687.69,-1.1,None,In Stock,4.6,233
19-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1007.58,99793.85,-0.9,None,In Stock,4.8,246
19-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1005.15,99468.47,-0.6,None,Out of Stock,4.8,80
19-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1004.89,97844.07,-0.6,None,In Stock,4.5,184
19-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,596.82,57473.57,0.4,None,In Stock,4.7,258
19-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,812.7,80254.99,-1.7,None,In Stock,4.7,277
19-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,812.32,80396.92,-1.7,None,In Stock,4.2,153
19-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,810.45,79771.91,-1.4,None,In Stock,4.6,394
19-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,786.66,76159.44,1.5,None,In Stock,4.8,273
19-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,788.6,78709.53,1.3,None,In Stock,4.3,155
19-12-2020,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,645.04,53825.82,19.3,None,Out of Stock,4.2,367
19-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,981.4,97116.38,1.8,None,In Stock,4.4,409
19-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,991.34,98642.29,0.8,None,In Stock,4.6,164
20-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,421.16,41471.87,1.8,None,In Stock,4.8,232
20-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,329.73,27692.52,23.1,None,In Stock,4.4,434
20-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1014.66,97539.46,-1.6,None,In Stock,4.4,169
20-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,990.28,96543.28,0.9,None,In Stock,4.8,123
20-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,587.73,57333.43,1.9,None,In Stock,4.2,281
20-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,603.35,58668.95,-0.7,None,Out of Stock,4.9,191
20-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,453.43,38584.46,24.3,None,In Stock,4.4,201
20-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,796.69,78712.79,0.3,None,In Stock,4.6,209
21-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,433.39,43089.78,-1,None,In Stock,4.8,274
21-12-2020,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,425.12,41388.23,0.9,None,In Stock,4.7,473
21-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1010.23,100263.69,-1.1,None,In Stock,4.6,148
21-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1016.09,98178.01,-1.7,None,In Stock,4.9,185
21-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,592.66,57042.64,1.1,None,Out of Stock,4.9,336
21-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,470.13,40284.82,21.5,None,In Stock,4.4,255
21-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,607.16,58580.96,-1.4,None,In Stock,4.5,363
21-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,592.36,57598.07,1.1,None,Low Stock,4.9,305
21-12-2020,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,589.28,50319.94,26.2,None,Out of Stock,4.3,193
22-12-2020,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,425.99,41937.01,0.7,None,In Stock,4.8,475
22-12-2020,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,732.92,62299.8,26.6,None,Out of Stock,4.5,102
